Data/Road1_fb/IMG/center_2017_12_18_15_22_33_459.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_459.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_459.jpg,0.03529412,1,0,30.19015
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_527.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_527.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_527.jpg,0.03529412,1,0,30.19021
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_594.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_594.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_594.jpg,0.03529412,1,0,30.19022
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_667.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_667.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_667.jpg,0.04705882,1,0,30.19011
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_734.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_734.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_734.jpg,0.04705882,1,0,30.19016
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_808.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_808.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_808.jpg,0.07058824,1,0,30.1895
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_878.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_878.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_878.jpg,0.07058824,1,0,30.18989
Data/Road1_fb/IMG/center_2017_12_18_15_22_33_947.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_33_947.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_33_947.jpg,0.07058824,1,0,30.18999
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_026.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_026.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_026.jpg,0.08235294,1,0,30.18992
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_095.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_095.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_095.jpg,0.08235294,1,0,30.18996
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_169.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_169.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_169.jpg,0.08235294,1,0,30.19007
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_246.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_246.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_246.jpg,0.08235294,1,0,30.19011
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_313.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_313.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_313.jpg,0.08235294,1,0,30.19011
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_388.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_388.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_388.jpg,0.08235294,1,0,30.19014
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_462.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_462.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_462.jpg,0.08235294,1,0,30.19017
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_540.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_540.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_540.jpg,0.08235294,1,0,30.18984
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_617.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_617.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_617.jpg,0.08235294,1,0,30.1902
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_689.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_689.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_689.jpg,0.08235294,1,0,30.19016
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_764.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_764.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_764.jpg,0.05294118,1,0,30.19044
Data/Road1_fb/IMG/center_2017_12_18_15_22_34_839.jpg,Data/Road1_fb/IMG/left_2017_12_18_15_22_34_839.jpg,Data/Road1_fb/IMG/right_2017_12_18_15_22_34_839.jpg,0.04705882,1,0,30.19043
